id,temp_ar,radiacao_solar,precipitacao_clima,qtd_agua_necessaria,precipitacao_chuva,Qtd_Agua_apos_chuva,hora_irrig,data_irrig,umidade_solo,temp_solo,cidade,ph_solo,herosao,veloc_vento,umidade_relativ,plantacoes_nomes,tipo_plantacao
58590,18 C°,860,1.1,367.2,7.8,367.0,08:13:15,04/01/23,43%,20 C°,Limoeiro do Norte,['neutro'],Falso,7.1,55%,Feijao,Feijao: Leguminosa
77135,27 C°,560,0.4,745.0,17.8,744.3,06:02:08,16/01/20,32%,24 C°,Limoeiro do Norte,['alcalino'],Falso,17.0,36%,Melancia,Abacaxi: Fruta
64325,26 C°,520,0.9,343.7,4.8,342.0,23:17:43,12/08/23,39%,21 C°,Limoeiro do Norte,['neutro'],Falso,13.1,35%,Mamao,Melancia: Fruta
14597,19 C°,740,0.7,286.9,5.6,285.4,19:17:01,02/02/21,46%,18 C°,Limoeiro do Norte,['neutro'],Falso,6.3,56%,Banana,Melancia: Fruta
05786,25 C°,340,1.5,493.7,1.1,493.5,17:02:25,14/06/18,57%,17 C°,Limoeiro do Norte,['alcalino'],Falso,3.2,17%,Mamao,Banana: Fruta
20469,35 C°,1000,0.4,791.4,15.9,789.9,21:39:59,15/07/22,19%,19 C°,Limoeiro do Norte,['alcalino'],Falso,5.5,49%,Abacaxi,Mamao: Fruta
87597,34 C°,900,0.5,345.2,8.3,343.4,07:05:04,02/10/18,16%,19 C°,Limoeiro do Norte,['neutro'],Falso,11.8,41%,Banana,Melancia: Fruta
09007,24 C°,600,0.7,603.3,4.6,601.7,16:34:51,21/10/23,69%,24 C°,Limoeiro do Norte,['alcalino'],Falso,9.1,40%,Abacaxi,Mamao: Fruta
64830,29 C°,120,1.4,657.0,4.6,655.2,14:18:13,24/09/22,41%,24 C°,Limoeiro do Norte,['alcalino'],Falso,12.3,43%,Abacaxi,Abacaxi: Fruta
48349,31 C°,620,0.6,342.6,18.0,341.1,10:28:52,14/04/21,11%,19 C°,Limoeiro do Norte,['ácido'],Falso,6.3,79%,Milho,Mamao: Fruta
51457,20 C°,700,0.1,636.9,16.7,636.6,06:14:42,30/12/19,57%,22 C°,Limoeiro do Norte,['ácido'],Falso,7.6,57%,Melancia,Melancia: Fruta
52188,29 C°,600,0.4,420.7,11.1,419.4,12:28:09,15/02/21,36%,22 C°,Limoeiro do Norte,['ácido'],Falso,10.2,61%,Banana,Abacaxi: Fruta
88190,19 C°,100,0.6,579.4,12.3,578.8,20:09:14,03/11/20,61%,19 C°,Limoeiro do Norte,['alcalino'],Falso,3.9,21%,Cana-de-Acucar,Melancia: Fruta
54145,29 C°,560,1.5,580.1,9.5,579.2,15:08:56,08/11/18,65%,22 C°,Limoeiro do Norte,['alcalino'],Falso,12.9,77%,Cana-de-Acucar,Mamao: Fruta
54138,30 C°,640,0.7,521.5,7.8,521.1,16:29:01,08/12/19,32%,18 C°,Limoeiro do Norte,['neutro'],Falso,15.6,75%,Mamao,Feijao: Leguminosa
60462,22 C°,580,0.4,254.2,18.3,254.0,20:07:43,11/03/22,53%,24 C°,Limoeiro do Norte,['alcalino'],Falso,14.4,58%,Feijao,Melancia: Fruta
26564,26 C°,900,1.3,701.2,2.5,699.5,10:23:45,24/09/19,31%,18 C°,Limoeiro do Norte,['alcalino'],Falso,17.8,63%,Mamao,Feijao: Leguminosa
98036,35 C°,640,1.5,392.5,8.4,390.9,17:32:56,02/08/18,39%,19 C°,Limoeiro do Norte,['alcalino'],Falso,5.4,40%,Melancia,Cana-de-Acucar: Cereal
47213,20 C°,700,1.9,311.9,6.9,310.0,04:09:55,26/10/22,53%,24 C°,Limoeiro do Norte,['neutro'],Falso,13.6,45%,Melancia,Abacaxi: Fruta
53179,21 C°,800,0.1,224.5,10.0,223.3,19:22:49,20/06/21,15%,20 C°,Limoeiro do Norte,['ácido'],Falso,16.0,33%,Cana-de-Acucar,Mamao: Fruta
00485,19 C°,940,0.7,554.5,9.2,552.6,08:08:04,03/01/20,52%,20 C°,Limoeiro do Norte,['ácido'],Falso,11.7,58%,Abacaxi,Feijao: Leguminosa
42741,23 C°,400,1.3,606.5,10.4,606.0,05:23:09,11/12/22,40%,23 C°,Limoeiro do Norte,['neutro'],Falso,17.0,31%,Abacaxi,Feijao: Leguminosa
42327,18 C°,740,0.4,210.0,2.8,208.4,21:41:19,16/04/22,61%,22 C°,Limoeiro do Norte,['ácido'],Falso,9.7,18%,Mamao,Mamao: Fruta
16660,31 C°,480,0.5,507.3,10.3,506.1,16:54:16,10/12/18,22%,19 C°,Limoeiro do Norte,['neutro'],Falso,14.9,51%,Abacaxi,Feijao: Leguminosa
08871,29 C°,960,1.5,335.9,4.8,335.5,01:02:26,24/06/23,12%,20 C°,Limoeiro do Norte,['ácido'],Falso,5.8,77%,Melancia,Cana-de-Acucar: Cereal
49090,21 C°,480,1.5,587.1,3.7,586.8,04:44:58,05/12/22,16%,22 C°,Limoeiro do Norte,['alcalino'],Falso,3.9,18%,Milho,Mamao: Fruta
66646,34 C°,260,1.3,304.6,1.3,302.8,23:23:06,24/11/19,12%,18 C°,Limoeiro do Norte,['alcalino'],Falso,12.3,11%,Mamao,Melancia: Fruta
97054,21 C°,820,1.4,614.6,15.3,613.5,11:06:45,27/08/23,58%,17 C°,Limoeiro do Norte,['alcalino'],Falso,3.5,19%,Melancia,Melancia: Fruta
51077,35 C°,460,1.7,432.0,8.5,430.7,18:45:40,24/04/20,48%,19 C°,Limoeiro do Norte,['alcalino'],Falso,8.8,12%,Abacaxi,Mamao: Fruta
36609,26 C°,480,1.6,762.0,12.5,761.2,17:51:38,18/09/20,12%,22 C°,Limoeiro do Norte,['ácido'],Falso,7.4,13%,Milho,Abacaxi: Fruta
53859,18 C°,220,1.1,282.5,14.6,280.6,15:40:50,02/10/23,11%,19 C°,Limoeiro do Norte,['alcalino'],Falso,8.5,85%,Banana,Banana: Fruta
68760,26 C°,400,0.5,404.6,13.6,404.4,12:43:09,17/05/23,77%,21 C°,Limoeiro do Norte,['ácido'],Falso,17.9,68%,Milho,Mamao: Fruta
52179,28 C°,960,1.7,268.1,9.4,266.3,20:34:47,14/03/22,62%,20 C°,Limoeiro do Norte,['alcalino'],Falso,17.0,48%,Melancia,Abacaxi: Fruta
27347,32 C°,260,1.5,754.8,7.8,752.9,19:34:07,30/06/20,67%,19 C°,Limoeiro do Norte,['ácido'],Falso,14.6,18%,Melancia,Banana: Fruta
53499,21 C°,120,0.5,726.4,7.5,725.0,13:25:07,13/01/21,73%,21 C°,Limoeiro do Norte,['neutro'],Falso,9.6,75%,Milho,Feijao: Leguminosa
64531,20 C°,680,0.8,354.8,12.8,353.9,08:37:17,14/01/19,44%,22 C°,Limoeiro do Norte,['ácido'],Falso,8.3,51%,Mamao,Milho: Cereal
69838,32 C°,920,0.2,596.0,9.9,595.6,05:22:43,26/12/20,19%,22 C°,Limoeiro do Norte,['alcalino'],Falso,3.9,89%,Cana-de-Acucar,Feijao: Leguminosa
06861,23 C°,300,0.5,690.3,17.0,688.9,08:52:30,02/06/20,47%,18 C°,Limoeiro do Norte,['alcalino'],Falso,16.5,55%,Abacaxi,Abacaxi: Fruta
88015,33 C°,900,0.5,533.1,17.5,531.7,20:02:18,10/09/23,20%,17 C°,Limoeiro do Norte,['neutro'],Falso,15.7,40%,Cana-de-Acucar,Cana-de-Acucar: Cereal
28048,30 C°,640,0.1,517.8,3.4,517.1,05:48:56,14/10/20,68%,23 C°,Limoeiro do Norte,['alcalino'],Falso,14.1,81%,Cana-de-Acucar,Milho: Cereal
28285,22 C°,200,0.8,345.1,2.7,344.6,19:32:49,14/06/22,18%,21 C°,Limoeiro do Norte,['alcalino'],Falso,17.5,71%,Melancia,Mamao: Fruta
41473,34 C°,820,1.0,255.9,12.6,254.8,16:26:09,14/05/18,22%,24 C°,Limoeiro do Norte,['alcalino'],Falso,11.6,67%,Cana-de-Acucar,Abacaxi: Fruta
21493,22 C°,240,1.7,738.3,6.0,737.8,23:36:13,03/04/19,18%,22 C°,Limoeiro do Norte,['ácido'],Falso,14.3,81%,Cana-de-Acucar,Feijao: Leguminosa
50980,17 C°,400,1.7,740.3,0.4,739.5,08:03:43,06/05/18,46%,19 C°,Limoeiro do Norte,['neutro'],Falso,6.0,43%,Mamao,Mamao: Fruta
06219,25 C°,860,0.5,579.9,17.8,579.7,04:27:37,30/08/22,20%,20 C°,Limoeiro do Norte,['ácido'],Falso,5.9,34%,Abacaxi,Banana: Fruta
15093,26 C°,680,0.5,403.4,4.5,403.0,22:26:11,27/01/21,74%,20 C°,Limoeiro do Norte,['ácido'],Falso,14.3,82%,Abacaxi,Mamao: Fruta
56070,34 C°,300,0.6,409.5,18.6,407.8,05:19:01,27/07/20,33%,17 C°,Limoeiro do Norte,['alcalino'],Falso,7.3,23%,Abacaxi,Melancia: Fruta
95487,28 C°,300,0.3,635.6,14.3,634.0,22:34:26,24/01/22,47%,22 C°,Limoeiro do Norte,['alcalino'],Falso,8.7,40%,Melancia,Mamao: Fruta
39879,34 C°,240,1.6,738.3,15.3,737.6,07:53:31,08/11/19,61%,19 C°,Limoeiro do Norte,['neutro'],Falso,11.9,16%,Mamao,Banana: Fruta
89276,20 C°,420,0.4,732.3,4.0,731.6,12:11:03,04/04/19,68%,17 C°,Limoeiro do Norte,['neutro'],Falso,6.4,12%,Melancia,Banana: Fruta
07325,30 C°,580,1.5,667.9,4.7,666.7,01:12:04,24/08/20,11%,22 C°,Limoeiro do Norte,['ácido'],Falso,8.3,31%,Melancia,Cana-de-Acucar: Cereal
77464,19 C°,960,1.9,585.2,10.4,584.4,17:44:40,25/03/21,29%,23 C°,Limoeiro do Norte,['alcalino'],Falso,8.9,67%,Feijao,Milho: Cereal
37663,33 C°,340,1.3,250.5,3.4,249.5,13:41:19,10/08/22,37%,22 C°,Limoeiro do Norte,['ácido'],Falso,17.8,83%,Mamao,Abacaxi: Fruta
87360,21 C°,300,1.1,297.0,6.1,296.6,10:55:59,11/02/21,46%,18 C°,Limoeiro do Norte,['ácido'],Falso,13.2,63%,Abacaxi,Mamao: Fruta
21786,23 C°,340,0.1,739.1,6.4,738.3,17:07:49,12/02/19,15%,20 C°,Limoeiro do Norte,['neutro'],Falso,12.0,47%,Cana-de-Acucar,Cana-de-Acucar: Cereal
59826,31 C°,540,0.6,563.9,3.2,563.4,03:09:51,30/06/20,69%,18 C°,Limoeiro do Norte,['neutro'],Falso,7.6,64%,Banana,Mamao: Fruta
75019,25 C°,720,0.8,205.5,4.1,204.7,21:09:08,06/06/20,20%,19 C°,Limoeiro do Norte,['neutro'],Falso,7.7,26%,Melancia,Feijao: Leguminosa
39104,19 C°,400,0.3,260.9,15.8,260.5,02:21:07,14/11/21,49%,18 C°,Limoeiro do Norte,['ácido'],Falso,13.0,79%,Mamao,Milho: Cereal
39996,23 C°,200,1.0,598.1,3.3,597.3,22:05:13,03/06/20,57%,20 C°,Limoeiro do Norte,['neutro'],Falso,7.7,57%,Mamao,Cana-de-Acucar: Cereal
05931,25 C°,600,1.5,203.0,0.6,202.8,10:20:39,22/04/18,79%,21 C°,Limoeiro do Norte,['neutro'],Falso,11.6,69%,Mamao,Mamao: Fruta
82595,20 C°,760,0.2,296.5,12.6,295.9,23:41:18,16/09/20,58%,19 C°,Limoeiro do Norte,['alcalino'],Falso,12.2,57%,Banana,Mamao: Fruta
87168,26 C°,980,0.4,529.2,19.5,527.9,00:44:15,04/03/21,16%,18 C°,Limoeiro do Norte,['alcalino'],Falso,11.1,54%,Abacaxi,Milho: Cereal
32325,28 C°,280,0.8,615.1,6.6,614.3,22:46:10,15/04/21,56%,20 C°,Limoeiro do Norte,['neutro'],Falso,12.8,18%,Milho,Melancia: Fruta
31031,34 C°,1000,1.0,591.2,2.4,589.3,00:18:02,10/08/22,79%,17 C°,Limoeiro do Norte,['neutro'],Falso,17.7,24%,Mamao,Banana: Fruta
60641,22 C°,380,1.0,334.6,11.4,333.2,06:00:53,18/06/23,25%,18 C°,Limoeiro do Norte,['neutro'],Falso,7.1,47%,Mamao,Feijao: Leguminosa
50554,35 C°,660,1.2,627.3,18.1,625.6,18:08:03,28/08/23,52%,21 C°,Limoeiro do Norte,['alcalino'],Falso,17.8,73%,Melancia,Mamao: Fruta
10996,31 C°,660,0.7,342.3,15.7,340.8,11:58:00,06/04/18,38%,20 C°,Limoeiro do Norte,['ácido'],Falso,11.6,66%,Melancia,Cana-de-Acucar: Cereal
34332,25 C°,700,1.1,395.2,12.5,393.7,09:36:53,11/12/21,47%,18 C°,Limoeiro do Norte,['alcalino'],Falso,15.2,35%,Mamao,Abacaxi: Fruta
12639,24 C°,400,0.4,647.9,6.3,646.3,08:51:08,11/08/22,71%,21 C°,Limoeiro do Norte,['ácido'],Falso,14.0,35%,Feijao,Melancia: Fruta
78595,27 C°,220,0.4,589.8,10.8,587.9,22:11:34,14/12/23,10%,22 C°,Limoeiro do Norte,['neutro'],Falso,5.4,73%,Cana-de-Acucar,Mamao: Fruta
12732,18 C°,680,0.8,709.5,1.8,708.1,21:38:14,15/11/18,54%,18 C°,Limoeiro do Norte,['ácido'],Falso,10.3,46%,Milho,Milho: Cereal
56033,31 C°,720,1.0,594.6,13.6,593.4,00:46:54,20/10/23,64%,22 C°,Limoeiro do Norte,['neutro'],Falso,12.1,24%,Cana-de-Acucar,Mamao: Fruta
61286,24 C°,860,0.9,541.0,14.5,540.9,14:01:22,01/11/20,74%,20 C°,Limoeiro do Norte,['ácido'],Falso,12.6,64%,Mamao,Cana-de-Acucar: Cereal
17898,27 C°,160,0.4,256.2,19.3,254.5,06:05:58,11/10/21,32%,23 C°,Limoeiro do Norte,['ácido'],Falso,9.9,29%,Mamao,Mamao: Fruta
33212,29 C°,140,0.2,420.6,5.2,418.8,06:30:48,15/04/23,33%,18 C°,Limoeiro do Norte,['ácido'],Falso,13.1,89%,Feijao,Milho: Cereal
52815,27 C°,960,1.3,359.1,0.4,358.3,21:17:17,22/04/23,70%,21 C°,Limoeiro do Norte,['alcalino'],Falso,4.5,64%,Mamao,Mamao: Fruta
49405,27 C°,980,1.6,346.4,10.9,345.0,06:14:06,28/05/23,12%,19 C°,Limoeiro do Norte,['neutro'],Falso,8.8,56%,Mamao,Feijao: Leguminosa
81387,29 C°,520,0.6,783.8,14.1,783.3,14:16:08,05/12/20,15%,18 C°,Limoeiro do Norte,['ácido'],Falso,10.6,88%,Mamao,Mamao: Fruta
80655,26 C°,220,1.3,435.9,15.8,434.1,17:53:58,21/03/20,62%,24 C°,Limoeiro do Norte,['ácido'],Falso,17.1,72%,Abacaxi,Feijao: Leguminosa
98150,17 C°,740,1.2,735.2,3.9,733.6,13:15:56,12/03/20,66%,20 C°,Limoeiro do Norte,['neutro'],Falso,13.8,68%,Feijao,Melancia: Fruta
58138,21 C°,740,0.5,578.7,5.2,577.3,05:01:45,18/01/19,32%,19 C°,Limoeiro do Norte,['neutro'],Falso,3.2,31%,Mamao,Milho: Cereal
40753,26 C°,120,0.2,676.9,10.3,675.2,20:25:58,06/03/19,38%,19 C°,Limoeiro do Norte,['neutro'],Falso,6.8,31%,Mamao,Mamao: Fruta
49969,23 C°,680,1.3,501.6,6.6,500.2,08:41:36,05/06/23,36%,20 C°,Limoeiro do Norte,['alcalino'],Falso,6.5,69%,Banana,Cana-de-Acucar: Cereal
38685,35 C°,140,1.8,546.1,17.2,544.7,16:40:10,26/05/18,51%,21 C°,Limoeiro do Norte,['ácido'],Falso,15.5,44%,Mamao,Mamao: Fruta
40591,30 C°,1000,0.5,495.5,9.5,495.2,20:56:05,03/05/20,49%,23 C°,Limoeiro do Norte,['alcalino'],Falso,10.1,28%,Abacaxi,Feijao: Leguminosa
48730,24 C°,540,1.5,317.1,16.0,316.4,10:16:57,16/09/23,74%,23 C°,Limoeiro do Norte,['neutro'],Falso,12.0,88%,Abacaxi,Milho: Cereal
10336,26 C°,940,0.5,633.5,11.6,632.1,20:35:18,13/05/20,24%,20 C°,Limoeiro do Norte,['ácido'],Falso,6.6,64%,Melancia,Melancia: Fruta
86883,18 C°,840,1.0,368.5,15.5,367.8,04:34:39,11/11/23,27%,21 C°,Limoeiro do Norte,['ácido'],Falso,6.0,80%,Cana-de-Acucar,Banana: Fruta
60118,28 C°,860,0.3,214.6,6.7,213.1,13:52:28,28/09/18,45%,24 C°,Limoeiro do Norte,['ácido'],Falso,14.6,89%,Mamao,Abacaxi: Fruta
43535,17 C°,160,0.6,587.3,16.6,586.0,14:20:34,28/10/21,55%,24 C°,Limoeiro do Norte,['alcalino'],Falso,14.2,86%,Abacaxi,Melancia: Fruta
15589,23 C°,260,1.8,306.3,5.5,304.6,21:15:18,07/05/19,28%,20 C°,Limoeiro do Norte,['alcalino'],Falso,14.6,50%,Cana-de-Acucar,Milho: Cereal
87348,27 C°,600,1.8,764.3,10.9,763.3,19:27:17,10/04/21,68%,24 C°,Limoeiro do Norte,['neutro'],Falso,8.5,48%,Milho,Abacaxi: Fruta
81166,24 C°,340,0.7,772.4,4.3,771.8,04:12:58,19/02/20,80%,17 C°,Limoeiro do Norte,['neutro'],Falso,3.9,77%,Mamao,Feijao: Leguminosa
69020,35 C°,760,1.4,748.9,9.5,748.4,17:28:52,28/08/18,68%,24 C°,Limoeiro do Norte,['alcalino'],Falso,5.2,54%,Cana-de-Acucar,Feijao: Leguminosa
21332,22 C°,580,1.7,422.1,6.4,420.9,17:45:04,14/05/20,25%,20 C°,Limoeiro do Norte,['neutro'],Falso,13.1,70%,Milho,Cana-de-Acucar: Cereal
21804,24 C°,860,0.8,209.3,5.3,208.1,05:31:46,23/06/21,31%,18 C°,Limoeiro do Norte,['alcalino'],Falso,16.5,76%,Banana,Banana: Fruta
74479,33 C°,260,0.1,757.0,19.3,756.9,23:33:43,22/08/22,20%,23 C°,Limoeiro do Norte,['ácido'],Falso,11.1,44%,Mamao,Feijao: Leguminosa
18022,30 C°,420,1.9,456.9,3.2,455.3,01:28:27,07/09/20,25%,18 C°,Limoeiro do Norte,['alcalino'],Falso,6.6,76%,Cana-de-Acucar,Melancia: Fruta
34382,20 C°,560,1.2,780.0,15.7,779.7,03:35:02,05/05/20,78%,20 C°,Limoeiro do Norte,['alcalino'],Falso,15.8,13%,Banana,Mamao: Fruta
95965,35 C°,560,0.4,778.2,19.7,777.8,08:40:43,27/07/19,53%,22 C°,Limoeiro do Norte,['neutro'],Falso,11.4,79%,Feijao,Feijao: Leguminosa
89580,27 C°,200,0.4,711.8,0.4,710.1,21:50:56,05/07/21,42%,22 C°,Limoeiro do Norte,['ácido'],Falso,9.9,76%,Cana-de-Acucar,Melancia: Fruta
56760,34 C°,740,0.1,376.7,14.0,376.4,10:12:11,17/01/21,15%,19 C°,Limoeiro do Norte,['alcalino'],Falso,13.6,33%,Feijao,Milho: Cereal
76544,32 C°,360,1.7,431.1,5.1,430.8,03:17:08,24/09/21,51%,22 C°,Limoeiro do Norte,['neutro'],Falso,17.6,43%,Abacaxi,Mamao: Fruta
30525,30 C°,860,1.5,710.7,0.8,709.5,17:25:38,12/07/19,13%,18 C°,Limoeiro do Norte,['alcalino'],Falso,16.2,86%,Mamao,Mamao: Fruta
99499,31 C°,320,1.7,390.2,8.1,389.6,02:34:09,19/05/23,23%,24 C°,Limoeiro do Norte,['alcalino'],Falso,5.5,83%,Melancia,Mamao: Fruta
68157,33 C°,240,0.9,301.7,18.7,299.8,06:13:58,11/04/19,16%,18 C°,Limoeiro do Norte,['neutro'],Falso,6.0,82%,Feijao,Milho: Cereal
80932,33 C°,240,1.2,534.1,0.2,533.2,10:40:29,05/05/21,20%,23 C°,Limoeiro do Norte,['alcalino'],Falso,17.5,16%,Milho,Cana-de-Acucar: Cereal
27731,19 C°,440,1.4,761.7,11.8,761.0,04:37:02,27/12/21,37%,22 C°,Limoeiro do Norte,['alcalino'],Falso,16.5,29%,Milho,Abacaxi: Fruta
79515,17 C°,740,1.9,617.6,10.0,616.8,00:51:44,01/04/21,54%,19 C°,Limoeiro do Norte,['ácido'],Falso,14.0,10%,Abacaxi,Feijao: Leguminosa
83601,30 C°,360,0.7,542.0,17.5,541.2,00:39:01,27/03/18,28%,21 C°,Limoeiro do Norte,['alcalino'],Falso,6.3,66%,Mamao,Melancia: Fruta
95547,17 C°,240,1.6,258.3,1.7,257.2,00:38:38,30/08/21,11%,24 C°,Limoeiro do Norte,['ácido'],Falso,12.1,78%,Milho,Melancia: Fruta
66076,17 C°,840,0.8,569.0,13.6,568.3,09:09:15,21/03/23,44%,18 C°,Limoeiro do Norte,['alcalino'],Falso,14.1,79%,Mamao,Mamao: Fruta
37063,17 C°,660,1.5,794.0,13.6,792.8,02:20:52,12/11/23,22%,24 C°,Limoeiro do Norte,['alcalino'],Falso,12.1,78%,Feijao,Feijao: Leguminosa
04260,21 C°,520,1.5,284.1,13.4,282.7,16:36:09,16/09/19,52%,23 C°,Limoeiro do Norte,['alcalino'],Falso,12.6,39%,Melancia,Feijao: Leguminosa
31506,26 C°,320,1.4,511.0,18.8,510.1,09:36:31,13/08/20,19%,18 C°,Limoeiro do Norte,['alcalino'],Falso,16.1,72%,Milho,Cana-de-Acucar: Cereal
18532,31 C°,180,1.9,726.4,16.5,725.6,00:33:36,05/04/21,62%,23 C°,Limoeiro do Norte,['neutro'],Falso,9.1,16%,Milho,Mamao: Fruta
19509,31 C°,700,0.4,644.5,0.8,643.1,09:37:30,28/09/23,68%,18 C°,Limoeiro do Norte,['neutro'],Falso,10.0,33%,Abacaxi,Melancia: Fruta
63757,17 C°,500,0.2,618.2,9.4,617.1,15:48:17,27/10/20,36%,23 C°,Limoeiro do Norte,['neutro'],Falso,9.7,32%,Cana-de-Acucar,Milho: Cereal
29070,23 C°,100,1.6,621.5,8.0,620.3,15:57:16,28/03/19,23%,19 C°,Limoeiro do Norte,['ácido'],Falso,5.8,64%,Melancia,Mamao: Fruta
67501,30 C°,980,1.5,415.7,6.2,414.0,02:46:20,07/07/22,24%,17 C°,Limoeiro do Norte,['neutro'],Falso,17.5,61%,Cana-de-Acucar,Melancia: Fruta
68997,25 C°,780,1.1,376.2,9.0,374.4,07:13:29,19/04/22,44%,19 C°,Limoeiro do Norte,['neutro'],Falso,5.3,34%,Abacaxi,Cana-de-Acucar: Cereal
74812,30 C°,440,1.9,685.6,7.7,685.2,15:28:39,21/09/23,17%,19 C°,Limoeiro do Norte,['ácido'],Falso,10.6,63%,Abacaxi,Banana: Fruta
14824,25 C°,720,1.2,686.1,8.6,685.2,17:49:41,22/11/18,42%,20 C°,Limoeiro do Norte,['alcalino'],Falso,7.0,42%,Cana-de-Acucar,Feijao: Leguminosa
68726,29 C°,160,1.3,720.2,19.6,719.9,01:25:47,18/01/21,70%,20 C°,Limoeiro do Norte,['alcalino'],Falso,5.0,17%,Mamao,Banana: Fruta
56766,27 C°,700,1.9,747.9,1.8,746.1,11:41:56,27/07/18,74%,21 C°,Limoeiro do Norte,['alcalino'],Falso,15.2,86%,Feijao,Mamao: Fruta
37917,33 C°,280,0.3,506.8,18.4,505.6,21:14:00,21/11/18,21%,23 C°,Limoeiro do Norte,['alcalino'],Falso,8.1,51%,Melancia,Mamao: Fruta
74243,18 C°,600,1.8,500.9,9.6,500.1,02:48:14,15/04/19,72%,17 C°,Limoeiro do Norte,['alcalino'],Falso,8.5,74%,Cana-de-Acucar,Milho: Cereal
59901,26 C°,380,1.5,679.0,12.5,678.7,02:58:17,01/06/21,38%,19 C°,Limoeiro do Norte,['neutro'],Falso,15.5,51%,Abacaxi,Feijao: Leguminosa
15011,23 C°,440,1.2,590.0,16.6,589.0,14:29:51,02/09/23,40%,22 C°,Limoeiro do Norte,['neutro'],Falso,5.3,31%,Mamao,Milho: Cereal
05926,18 C°,140,1.7,621.2,7.2,620.1,21:27:10,21/01/22,67%,19 C°,Limoeiro do Norte,['neutro'],Falso,8.8,41%,Abacaxi,Cana-de-Acucar: Cereal
16739,17 C°,320,0.9,677.5,8.6,675.8,07:30:15,23/07/18,60%,20 C°,Limoeiro do Norte,['ácido'],Falso,5.2,54%,Cana-de-Acucar,Banana: Fruta
00018,28 C°,300,0.4,734.0,8.2,733.1,01:51:58,13/04/21,32%,20 C°,Limoeiro do Norte,['alcalino'],Falso,12.9,43%,Banana,Banana: Fruta
53003,24 C°,920,1.1,402.8,7.5,402.5,11:01:44,23/07/22,18%,18 C°,Limoeiro do Norte,['neutro'],Falso,11.7,55%,Melancia,Abacaxi: Fruta
41269,19 C°,280,0.2,425.3,18.5,424.7,04:25:16,18/09/19,52%,20 C°,Limoeiro do Norte,['neutro'],Falso,11.2,51%,Mamao,Cana-de-Acucar: Cereal
96718,32 C°,120,1.1,256.4,16.6,256.2,06:40:03,14/12/21,61%,23 C°,Limoeiro do Norte,['ácido'],Falso,12.9,11%,Mamao,Cana-de-Acucar: Cereal
39050,21 C°,420,0.3,547.0,2.2,545.6,04:18:26,28/03/20,11%,20 C°,Limoeiro do Norte,['ácido'],Falso,7.8,31%,Mamao,Mamao: Fruta
09250,25 C°,280,0.9,221.6,2.2,220.2,19:41:37,18/09/20,42%,17 C°,Limoeiro do Norte,['alcalino'],Falso,13.8,86%,Mamao,Cana-de-Acucar: Cereal
98700,20 C°,200,0.8,479.4,8.6,479.1,14:34:17,20/01/19,28%,18 C°,Limoeiro do Norte,['alcalino'],Falso,6.1,36%,Mamao,Feijao: Leguminosa
78412,18 C°,880,1.4,525.6,2.0,524.6,22:54:07,16/12/18,37%,19 C°,Limoeiro do Norte,['ácido'],Falso,12.2,46%,Milho,Mamao: Fruta
01587,33 C°,440,1.5,371.9,12.4,371.0,15:43:31,14/04/22,58%,19 C°,Limoeiro do Norte,['alcalino'],Falso,5.9,40%,Milho,Melancia: Fruta
35222,28 C°,980,0.5,554.5,2.9,553.9,03:55:40,16/08/22,66%,18 C°,Limoeiro do Norte,['neutro'],Falso,4.6,69%,Cana-de-Acucar,Cana-de-Acucar: Cereal
51458,34 C°,240,0.3,218.3,10.4,217.4,22:21:36,09/11/19,74%,17 C°,Limoeiro do Norte,['alcalino'],Falso,11.0,87%,Cana-de-Acucar,Milho: Cereal
58094,24 C°,800,1.5,222.4,0.1,221.5,06:43:42,24/05/18,51%,24 C°,Limoeiro do Norte,['neutro'],Falso,3.4,66%,Cana-de-Acucar,Abacaxi: Fruta
48496,18 C°,880,0.5,693.6,6.3,691.8,20:32:59,23/11/20,26%,22 C°,Limoeiro do Norte,['alcalino'],Falso,16.5,26%,Mamao,Mamao: Fruta
48093,31 C°,280,0.3,416.1,13.5,414.3,14:30:33,19/02/18,28%,21 C°,Limoeiro do Norte,['ácido'],Falso,12.0,40%,Melancia,Cana-de-Acucar: Cereal
69018,21 C°,260,0.6,276.2,9.7,275.7,20:20:24,28/09/20,69%,18 C°,Limoeiro do Norte,['alcalino'],Falso,16.3,48%,Mamao,Mamao: Fruta
83702,24 C°,140,1.6,513.3,19.6,513.1,19:42:28,09/07/19,67%,17 C°,Limoeiro do Norte,['ácido'],Falso,3.6,82%,Milho,Milho: Cereal
98092,19 C°,920,1.2,662.0,17.5,660.2,00:39:11,24/02/20,25%,23 C°,Limoeiro do Norte,['ácido'],Falso,15.8,68%,Milho,Mamao: Fruta
98504,29 C°,940,0.8,329.5,7.2,327.9,16:05:22,04/04/22,78%,20 C°,Limoeiro do Norte,['ácido'],Falso,5.4,18%,Mamao,Banana: Fruta
57910,33 C°,840,1.3,573.7,0.9,572.5,14:29:46,04/12/18,73%,22 C°,Limoeiro do Norte,['ácido'],Falso,8.1,33%,Abacaxi,Feijao: Leguminosa
14325,23 C°,940,1.6,251.2,16.9,250.5,14:21:01,21/12/18,43%,22 C°,Limoeiro do Norte,['alcalino'],Falso,6.5,30%,Banana,Milho: Cereal
